id,category,timestamp,price_now,change_amt,change_type,price_one,price_seven,price_thirty,thirty_min,thirty_max,thirty_avg
20133,Melee armour - high level,1449964800000,35571,0,S,35571,37299,43260,35571,43260,39435.9333333333
20133,Melee armour - high level,1450051200000,34996,-0.0161648533918079,D,35571,36372,43260,35571,43260,39179.6333333333
20133,Melee armour - high level,1450137600000,34996,0,S,34996,36372,43260,34996,43260,38904.1666666667
20133,Melee armour - high level,1450224000000,34996,0,S,34996,36372,43260,34996,43260,38628.7
20133,Melee armour - high level,1450310400000,34996,0,S,34996,36372,41795,34996,41795,38353.2333333333
20133,Melee armour - high level,1450396800000,34400,-0.0170305177734598,D,34996,35571,41795,34996,41795,38126.6
20133,Melee armour - high level,1450483200000,34400,0,S,34400,35571,41795,34400,41795,37880.1
20133,Melee armour - high level,1450569600000,34400,0,S,34400,35571,41795,34400,41795,37633.6
20133,Melee armour - high level,1450656000000,34400,0,S,34400,34996,41795,34400,41795,37387.1
20133,Melee armour - high level,1450742400000,33697,-0.0204360465116279,D,34400,34996,40968,34400,40968,37140.6
20133,Melee armour - high level,1450828800000,33697,0,S,33697,34996,40968,33697,40968,36898.2333333333
20133,Melee armour - high level,1450915200000,33697,0,S,33697,34996,40968,33697,40968,36655.8666666667
20133,Melee armour - high level,1451001600000,32670,-0.0304774905777962,D,33697,34400,40968,33697,40968,36413.5
20133,Melee armour - high level,1451088000000,32670,0,S,32670,34400,40968,32670,40968,36136.9
20133,Melee armour - high level,1451174400000,32670,0,S,32670,34400,38964,32670,38964,35860.3
20133,Melee armour - high level,1451260800000,32670,0,S,32670,34400,38964,32670,38964,35650.5
20133,Melee armour - high level,1451347200000,32325,-0.0105601469237833,D,32670,33697,38964,32670,38964,35440.7
20133,Melee armour - high level,1451433600000,32325,0,S,32325,33697,38964,32325,38964,35219.4
20133,Melee armour - high level,1451520000000,32325,0,S,32325,33697,37280,32325,37299,34998.1
20133,Melee armour - high level,1451606400000,32325,0,S,32325,32670,37280,32325,37299,34832.9333333333
20133,Melee armour - high level,1451692800000,31459,-0.0267904098994586,D,32325,32670,37280,32325,37299,34667.7666666667
20133,Melee armour - high level,1451779200000,31459,0,S,31459,32670,37299,31459,37299,34473.7333333333
20133,Melee armour - high level,1451865600000,31459,0,S,31459,32670,37299,31459,37299,34279.0666666667
20133,Melee armour - high level,1451952000000,31308,-0.00479989828030134,D,31459,32325,37299,31459,37299,34084.4
20133,Melee armour - high level,1452038400000,31308,0,S,31308,32325,36372,31308,36372,33884.7
20133,Melee armour - high level,1452124800000,31308,0,S,31308,32325,36372,31308,36372,33715.9
20133,Melee armour - high level,1452211200000,31308,0,S,31308,32325,36372,31308,36372,33547.1
20133,Melee armour - high level,1452297600000,30918,-0.0124568800306631,D,31308,31459,36372,31308,36372,33378.3
20133,Melee armour - high level,1452384000000,30918,0,S,30918,31459,35571,30918,35571,33196.5
20133,Melee armour - high level,1452470400000,30918,0,S,30918,31459,35571,30918,35571,33041.4
20133,Melee armour - high level,1452556800000,30819,-0.00320201824180089,D,30918,31308,35571,30918,35571,32886.3
20133,Melee armour - high level,1452643200000,30819,0,S,30819,31308,34996,30819,34996,32727.9
20133,Melee armour - high level,1452729600000,30819,0,S,30819,31308,34996,30819,34996,32588.6666666667
20133,Melee armour - high level,1452816000000,30819,0,S,30819,31308,34996,30819,34996,32449.4333333333
20133,Melee armour - high level,1452902400000,30538,-0.00911775203608164,D,30819,30918,34996,30819,34996,32310.2
20133,Melee armour - high level,1452988800000,30538,0,S,30538,30918,34400,30538,34400,32161.6
20133,Melee armour - high level,1453075200000,30538,0,S,30538,30918,34400,30538,34400,32032.8666666667
20133,Melee armour - high level,1453161600000,29911,-0.0205317964503242,D,30538,30819,34400,30538,34400,31904.1333333333
20133,Melee armour - high level,1453248000000,29911,0,S,29911,30819,34400,29911,34400,31754.5
20133,Melee armour - high level,1453334400000,29911,0,S,29911,30819,33697,29911,33697,31604.8666666667
20133,Melee armour - high level,1453420800000,29911,0,S,29911,30819,33697,29911,33697,31478.6666666667
20133,Melee armour - high level,1453507200000,29346,-0.0188893718030156,D,29911,30538,33697,29911,33697,31352.4666666667
20133,Melee armour - high level,1453593600000,29346,0,S,29346,30538,32670,29346,32670,31207.4333333333
20133,Melee armour - high level,1453680000000,29346,0,S,29346,30538,32670,29346,32670,31096.6333333333
20133,Melee armour - high level,1453766400000,29404,0.00197641927349554,U,29346,29911,32670,29346,32670,30985.8333333333
20133,Melee armour - high level,1453852800000,29404,0,S,29404,29911,32670,29346,32670,30876.9666666667
20133,Melee armour - high level,1453939200000,29404,0,S,29404,29911,32325,29346,32325,30768.1
20133,Melee armour - high level,1454025600000,29404,0,S,29404,29911,32325,29346,32325,30670.7333333333
20133,Melee armour - high level,1454112000000,29184,-0.00748197524146375,D,29404,29346,32325,29346,32325,30573.3666666667
20133,Melee armour - high level,1454198400000,29184,0,S,29184,29346,32325,29184,32325,30468.6666666667
20133,Melee armour - high level,1454284800000,29184,0,S,29184,29346,31459,29184,31459,30363.9666666667
20133,Melee armour - high level,1454371200000,29184,0,S,29184,29404,31459,29184,31459,30288.1333333333
20133,Melee armour - high level,1454457600000,28678,-0.0173382675438596,D,29184,29404,31459,29184,31459,30212.3
20133,Melee armour - high level,1454544000000,28678,0,S,28678,29404,31308,28678,31308,30119.6
20133,Melee armour - high level,1454630400000,28678,0,S,28678,29404,31308,28678,31308,30031.9333333333
20133,Melee armour - high level,1454716800000,28678,0,S,28678,29184,31308,28678,31308,29944.2666666667
20133,Melee armour - high level,1454803200000,28678,0,S,28678,29184,31308,28678,31308,29856.6
20133,Melee armour - high level,1454889600000,28549,-0.00449822163330776,D,28678,29184,30918,28678,30918,29768.9333333333
20133,Melee armour - high level,1454976000000,28549,0,S,28549,29184,30918,28549,30918,29689.9666666667
20133,Melee armour - high level,1455062400000,28549,0,S,28549,28678,30918,28549,30918,29611
20133,Melee armour - high level,1455148800000,28549,0,S,28549,28678,30819,28549,30819,29532.0333333333
20133,Melee armour - high level,1455235200000,28549,0,S,28549,28678,30819,28549,30819,29456.3666666667
20133,Melee armour - high level,1455321600000,28298,-0.00879190164278959,D,28549,28678,30819,28549,30819,29380.7
20133,Melee armour - high level,1455408000000,28298,0,S,28298,28678,30819,28298,30819,29296.6666666667
20133,Melee armour - high level,1455494400000,28298,0,S,28298,28549,30538,28298,30538,29212.6333333333
20133,Melee armour - high level,1455580800000,28298,0,S,28298,28549,30538,28298,30538,29137.9666666667
20133,Melee armour - high level,1455667200000,28598,0.0106014559332815,U,28298,28549,30538,28298,30538,29063.3
20133,Melee armour - high level,1455753600000,28598,0,S,28598,28549,29911,28298,29911,28998.6333333333
20133,Melee armour - high level,1455840000000,28598,0,S,28598,28549,29911,28298,29911,28954.8666666667
20133,Melee armour - high level,1455926400000,28598,0,S,28598,28298,29911,28298,29911,28911.1
20133,Melee armour - high level,1456012800000,29035,0.0152807888663543,U,28598,28298,29911,28298,29911,28867.3333333333
20133,Melee armour - high level,1456099200000,29035,0,S,29035,28298,29346,28298,29404,28838.1333333333
20133,Melee armour - high level,1456185600000,29035,0,S,29035,28298,29346,28298,29404,28827.7666666667
20133,Melee armour - high level,1456272000000,29035,0,S,29035,28598,29346,28298,29404,28817.4
20133,Melee armour - high level,1456358400000,29223,0.00647494403306354,U,29035,28598,29404,28298,29404,28807.0333333333
20133,Melee armour - high level,1456444800000,29223,0,S,29223,28598,29404,28298,29404,28801
20133,Melee armour - high level,1456531200000,29223,0,S,29223,28598,29404,28298,29404,28794.9666666667
20133,Melee armour - high level,1456617600000,29223,0,S,29223,29035,29404,28298,29404,28788.9333333333
20133,Melee armour - high level,1456704000000,29223,0,S,29223,29035,29184,28298,29223,28782.9
20133,Melee armour - high level,1456790400000,29589,0.0125243814803408,U,29223,29035,29184,28298,29223,28784.2
20133,Melee armour - high level,1456876800000,29589,0,S,29589,29035,29184,28298,29589,28797.7
20133,Melee armour - high level,1456963200000,29589,0,S,29589,29223,29184,28298,29589,28811.2
20133,Melee armour - high level,1457049600000,29589,0,S,29589,29223,28678,28298,29589,28824.7
20133,Melee armour - high level,1457136000000,30135,0.0184528034066714,U,29589,29223,28678,28298,29589,28855.0666666667
20133,Melee armour - high level,1457222400000,30135,0,S,30135,29223,28678,28298,30135,28903.6333333333
20133,Melee armour - high level,1457308800000,30135,0,S,30135,29223,28678,28298,30135,28952.2
20133,Melee armour - high level,1457395200000,30135,0,S,30135,29589,28678,28298,30135,29000.7666666667
20133,Melee armour - high level,1457481600000,30588,0.0150323544051767,U,30135,29589,28549,28298,30135,29049.3333333333
20133,Melee armour - high level,1457568000000,30588,0,S,30588,29589,28549,28298,30588,29117.3
20133,Melee armour - high level,1457654400000,30588,0,S,30588,29589,28549,28298,30588,29185.2666666667
20133,Melee armour - high level,1457740800000,30588,0,S,30588,30135,28549,28298,30588,29253.2333333333
20133,Melee armour - high level,1457827200000,30184,-0.013207793906107,D,30588,30135,28549,28298,30588,29321.2
20133,Melee armour - high level,1457913600000,30184,0,S,30184,30135,28298,28298,30588,29375.7
20133,Melee armour - high level,1458000000000,30184,0,S,30184,30135,28298,28298,30588,29438.5666666667
20133,Melee armour - high level,1458086400000,30184,0,S,30184,30588,28298,28298,30588,29501.4333333333
20133,Melee armour - high level,1458172800000,30170,-0.000463821892393321,D,30184,30588,28298,28298,30588,29564.3
20133,Melee armour - high level,1458259200000,30170,0,S,30170,30588,28598,28598,30588,29626.7
20133,Melee armour - high level,1458345600000,30170,0,S,30170,30588,28598,28598,30588,29679.1
